"Key","Adv","ObDate","FcstDate","WindField","NE","SE","SW","NW"
"AL092016",14,2016-09-01 03:00:00,2016-09-02 12:00:00,50,50,80,NA,NA
"AL092016",14,2016-09-01 03:00:00,2016-09-01 12:00:00,34,110,120,90,40
"AL092016",14,2016-09-01 03:00:00,2016-09-02 00:00:00,34,110,120,90,40
"AL092016",14,2016-09-01 03:00:00,2016-09-02 12:00:00,34,110,120,90,20
"AL092016",14,2016-09-01 03:00:00,2016-09-03 00:00:00,34,110,140,NA,NA
"AL092016",14,2016-09-01 03:00:00,2016-09-04 00:00:00,34,110,140,NA,NA
"AL092016",13,2016-08-31 21:00:00,2016-09-01 18:00:00,50,60,80,NA,NA
"AL092016",13,2016-08-31 21:00:00,2016-09-02 06:00:00,50,60,80,NA,NA
"AL092016",13,2016-08-31 21:00:00,2016-09-02 18:00:00,50,60,80,NA,NA
"AL092016",13,2016-08-31 21:00:00,2016-09-03 18:00:00,50,60,80,NA,NA
"AL092016",13,2016-08-31 21:00:00,2016-09-01 06:00:00,34,110,120,NA,40
"AL092016",13,2016-08-31 21:00:00,2016-09-01 18:00:00,34,110,120,NA,40
"AL092016",13,2016-08-31 21:00:00,2016-09-02 06:00:00,34,110,120,NA,40
"AL092016",13,2016-08-31 21:00:00,2016-09-02 18:00:00,34,110,140,NA,NA
"AL092016",13,2016-08-31 21:00:00,2016-09-03 18:00:00,34,110,140,NA,NA
"AL092016",12,2016-08-31 15:00:00,2016-09-02 00:00:00,50,30,30,NA,NA
"AL092016",12,2016-08-31 15:00:00,2016-09-02 12:00:00,50,30,30,20,20
"AL092016",12,2016-08-31 15:00:00,2016-09-03 12:00:00,50,30,30,20,20
"AL092016",12,2016-08-31 15:00:00,2016-09-01 00:00:00,34,50,50,30,NA
"AL092016",12,2016-08-31 15:00:00,2016-09-01 12:00:00,34,60,60,30,30
"AL092016",12,2016-08-31 15:00:00,2016-09-02 00:00:00,34,70,70,30,50
"AL092016",12,2016-08-31 15:00:00,2016-09-02 12:00:00,34,80,80,50,60
"AL092016",12,2016-08-31 15:00:00,2016-09-03 12:00:00,34,90,100,50,60
"AL092016",11,2016-08-31 09:00:00,2016-09-01 18:00:00,50,20,20,NA,NA
"AL092016",11,2016-08-31 09:00:00,2016-09-02 06:00:00,50,30,30,20,20
"AL092016",11,2016-08-31 09:00:00,2016-09-03 06:00:00,50,30,30,20,20
"AL092016",11,2016-08-31 09:00:00,2016-08-31 18:00:00,34,50,50,30,NA
"AL092016",11,2016-08-31 09:00:00,2016-09-01 06:00:00,34,60,60,30,30
"AL092016",11,2016-08-31 09:00:00,2016-09-01 18:00:00,34,70,70,30,50
"AL092016",11,2016-08-31 09:00:00,2016-09-02 06:00:00,34,80,80,50,60
"AL092016",11,2016-08-31 09:00:00,2016-09-03 06:00:00,34,90,100,50,60
"AL092016",10,2016-08-31 03:00:00,2016-09-01 12:00:00,50,20,20,NA,NA
"AL092016",10,2016-08-31 03:00:00,2016-09-02 00:00:00,50,30,30,20,20
"AL092016",10,2016-08-31 03:00:00,2016-09-03 00:00:00,50,30,30,20,20
"AL092016",10,2016-08-31 03:00:00,2016-08-31 12:00:00,34,50,50,30,NA
"AL092016",10,2016-08-31 03:00:00,2016-09-01 00:00:00,34,60,60,30,30
"AL092016",10,2016-08-31 03:00:00,2016-09-01 12:00:00,34,70,70,30,50
"AL092016",10,2016-08-31 03:00:00,2016-09-02 00:00:00,34,80,80,50,60
"AL092016",10,2016-08-31 03:00:00,2016-09-03 00:00:00,34,80,80,50,60
"AL092016",9,2016-08-30 21:00:00,2016-09-01 18:00:00,50,20,30,20,20
"AL092016",9,2016-08-30 21:00:00,2016-09-02 18:00:00,50,20,30,20,20
"AL092016",9,2016-08-30 21:00:00,2016-08-31 06:00:00,34,50,50,NA,NA
"AL092016",9,2016-08-30 21:00:00,2016-08-31 18:00:00,34,60,60,NA,30
"AL092016",9,2016-08-30 21:00:00,2016-09-01 06:00:00,34,70,70,30,50
"AL092016",9,2016-08-30 21:00:00,2016-09-01 18:00:00,34,80,80,50,60
"AL092016",9,2016-08-30 21:00:00,2016-09-02 18:00:00,34,80,80,50,60
"AL092016",8,2016-08-30 15:00:00,2016-09-01 12:00:00,50,20,20,NA,NA
"AL092016",8,2016-08-30 15:00:00,2016-09-02 12:00:00,50,20,30,NA,NA
"AL092016",8,2016-08-30 15:00:00,2016-08-31 00:00:00,34,30,50,NA,NA
"AL092016",8,2016-08-30 15:00:00,2016-08-31 12:00:00,34,50,60,NA,30
"AL092016",8,2016-08-30 15:00:00,2016-09-01 00:00:00,34,60,60,20,40
"AL092016",8,2016-08-30 15:00:00,2016-09-01 12:00:00,34,60,60,30,50
"AL092016",8,2016-08-30 15:00:00,2016-09-02 12:00:00,34,60,80,40,40
"AL092016",7,2016-08-30 09:00:00,2016-09-01 06:00:00,50,20,20,NA,NA
"AL092016",7,2016-08-30 09:00:00,2016-09-02 06:00:00,50,20,30,NA,NA
"AL092016",7,2016-08-30 09:00:00,2016-08-30 18:00:00,34,30,50,NA,NA
"AL092016",7,2016-08-30 09:00:00,2016-08-31 06:00:00,34,50,60,NA,30
"AL092016",7,2016-08-30 09:00:00,2016-08-31 18:00:00,34,50,60,20,40
"AL092016",7,2016-08-30 09:00:00,2016-09-01 06:00:00,34,60,60,30,50
"AL092016",7,2016-08-30 09:00:00,2016-09-02 06:00:00,34,60,80,40,40
"AL092016",6,2016-08-30 03:00:00,2016-09-01 00:00:00,50,20,20,NA,20
"AL092016",6,2016-08-30 03:00:00,2016-09-02 00:00:00,50,20,20,NA,NA
"AL092016",6,2016-08-30 03:00:00,2016-08-30 12:00:00,34,30,30,NA,30
"AL092016",6,2016-08-30 03:00:00,2016-08-31 00:00:00,34,50,30,NA,40
"AL092016",6,2016-08-30 03:00:00,2016-08-31 12:00:00,34,60,40,20,50
"AL092016",6,2016-08-30 03:00:00,2016-09-01 00:00:00,34,60,60,30,50
"AL092016",6,2016-08-30 03:00:00,2016-09-02 00:00:00,34,60,60,40,40
"AL092016",5,2016-08-29 21:00:00,2016-08-31 18:00:00,50,20,20,NA,20
"AL092016",5,2016-08-29 21:00:00,2016-09-01 18:00:00,50,30,30,20,20
"AL092016",5,2016-08-29 21:00:00,2016-08-30 06:00:00,34,30,30,NA,30
"AL092016",5,2016-08-29 21:00:00,2016-08-30 18:00:00,34,50,30,NA,40
"AL092016",5,2016-08-29 21:00:00,2016-08-31 06:00:00,34,60,40,NA,50
"AL092016",5,2016-08-29 21:00:00,2016-08-31 18:00:00,34,60,50,30,50
"AL092016",5,2016-08-29 21:00:00,2016-09-01 18:00:00,34,50,60,40,50
"AL092016",4,2016-08-29 15:00:00,2016-08-31 12:00:00,50,20,NA,NA,20
"AL092016",4,2016-08-29 15:00:00,2016-09-01 12:00:00,50,30,30,20,20
"AL092016",4,2016-08-29 15:00:00,2016-08-30 00:00:00,34,30,NA,NA,30
"AL092016",4,2016-08-29 15:00:00,2016-08-30 12:00:00,34,50,NA,NA,40
"AL092016",4,2016-08-29 15:00:00,2016-08-31 00:00:00,34,60,30,NA,50
"AL092016",4,2016-08-29 15:00:00,2016-08-31 12:00:00,34,60,50,30,50
"AL092016",4,2016-08-29 15:00:00,2016-09-01 12:00:00,34,60,60,40,50
"AL092016",3,2016-08-29 09:00:00,2016-08-30 06:00:00,34,40,NA,NA,40
"AL092016",3,2016-08-29 09:00:00,2016-08-30 18:00:00,34,40,20,NA,30
"AL092016",3,2016-08-29 09:00:00,2016-08-31 06:00:00,34,50,30,20,40
"AL092016",3,2016-08-29 09:00:00,2016-09-01 06:00:00,34,60,50,30,50
"AL092016",2,2016-08-29 03:00:00,2016-08-30 00:00:00,34,30,NA,NA,30
"AL092016",2,2016-08-29 03:00:00,2016-08-30 12:00:00,34,40,20,NA,30
"AL092016",2,2016-08-29 03:00:00,2016-08-31 00:00:00,34,50,30,20,40
"AL092016",2,2016-08-29 03:00:00,2016-09-01 00:00:00,34,60,50,30,50
"AL092016",1,2016-08-28 21:00:00,2016-08-29 18:00:00,34,30,NA,NA,30
"AL092016",1,2016-08-28 21:00:00,2016-08-30 06:00:00,34,30,NA,NA,30
"AL092016",1,2016-08-28 21:00:00,2016-08-30 18:00:00,34,50,30,NA,40
"AL092016",1,2016-08-28 21:00:00,2016-08-31 18:00:00,34,60,60,40,50
"AL082016",15,2016-09-01 03:00:00,2016-09-02 00:00:00,34,NA,90,60,NA
"AL082016",15,2016-09-01 03:00:00,2016-09-02 12:00:00,34,NA,90,120,NA
"AL082016",14,2016-08-31 21:00:00,2016-09-01 18:00:00,34,40,60,40,NA
"AL082016",14,2016-08-31 21:00:00,2016-09-02 06:00:00,34,60,90,60,NA
"AL082016",14,2016-08-31 21:00:00,2016-09-02 18:00:00,34,60,90,90,NA
"AL082016",13,2016-08-31 15:00:00,2016-09-01 00:00:00,34,30,30,30,NA
"AL082016",13,2016-08-31 15:00:00,2016-09-01 12:00:00,34,40,60,40,NA
"AL082016",13,2016-08-31 15:00:00,2016-09-02 00:00:00,34,60,90,60,NA
"AL082016",13,2016-08-31 15:00:00,2016-09-02 12:00:00,34,60,90,90,NA
"AL082016",13,2016-08-31 15:00:00,2016-09-03 12:00:00,34,120,180,120,60
"AL082016",12,2016-08-31 09:00:00,2016-08-31 18:00:00,34,20,30,30,NA
"AL082016",12,2016-08-31 09:00:00,2016-09-01 06:00:00,34,30,50,40,NA
"AL082016",12,2016-08-31 09:00:00,2016-09-01 18:00:00,34,50,80,60,NA
"AL082016",12,2016-08-31 09:00:00,2016-09-02 06:00:00,34,60,90,70,NA
"AL082016",11,2016-08-31 03:00:00,2016-08-31 12:00:00,34,20,30,30,NA
"AL082016",11,2016-08-31 03:00:00,2016-09-01 00:00:00,34,30,50,40,NA
"AL082016",11,2016-08-31 03:00:00,2016-09-01 12:00:00,34,50,80,60,NA
"AL082016",11,2016-08-31 03:00:00,2016-09-02 00:00:00,34,60,90,70,NA
"AL082016",11,2016-08-31 03:00:00,2016-09-03 00:00:00,34,70,110,70,NA
"AL082016",10,2016-08-30 21:00:00,2016-08-31 18:00:00,34,40,40,20,20
"AL082016",10,2016-08-30 21:00:00,2016-09-01 06:00:00,34,50,60,40,20
"AL082016",10,2016-08-30 21:00:00,2016-09-01 18:00:00,34,60,80,60,20
"AL082016",10,2016-08-30 21:00:00,2016-09-02 18:00:00,34,60,120,60,NA
"AL082016",9,2016-08-30 15:00:00,2016-08-31 00:00:00,34,30,20,NA,20
"AL082016",9,2016-08-30 15:00:00,2016-08-31 12:00:00,34,40,40,20,20
"AL082016",9,2016-08-30 15:00:00,2016-09-01 00:00:00,34,50,60,40,20
"AL082016",9,2016-08-30 15:00:00,2016-09-01 12:00:00,34,60,80,60,20
"AL082016",9,2016-08-30 15:00:00,2016-09-02 12:00:00,34,60,120,60,NA
"AL082016",8,2016-08-30 09:00:00,2016-08-31 06:00:00,34,30,30,NA,20
"AL082016",8,2016-08-30 09:00:00,2016-08-31 18:00:00,34,40,50,20,20
"AL082016",8,2016-08-30 09:00:00,2016-09-01 06:00:00,34,50,60,40,20
"AL082016",8,2016-08-30 09:00:00,2016-09-02 06:00:00,34,60,80,60,NA
"AL082016",7,2016-08-30 03:00:00,2016-08-31 00:00:00,34,30,30,NA,20
"AL082016",7,2016-08-30 03:00:00,2016-08-31 12:00:00,34,40,40,20,20
"AL082016",7,2016-08-30 03:00:00,2016-09-01 00:00:00,34,50,60,40,20
"AL082016",7,2016-08-30 03:00:00,2016-09-02 00:00:00,34,60,80,60,NA
"AL082016",6,2016-08-29 21:00:00,2016-08-30 18:00:00,34,30,30,NA,20
"AL082016",6,2016-08-29 21:00:00,2016-08-31 06:00:00,34,40,40,NA,20
"AL082016",6,2016-08-29 21:00:00,2016-08-31 18:00:00,34,50,60,40,20
"AL082016",6,2016-08-29 21:00:00,2016-09-01 18:00:00,34,60,80,60,NA
"AL082016",5,2016-08-29 15:00:00,2016-08-30 12:00:00,34,30,NA,NA,20
"AL082016",5,2016-08-29 15:00:00,2016-08-31 00:00:00,34,30,20,NA,20
"AL082016",5,2016-08-29 15:00:00,2016-08-31 12:00:00,34,40,30,20,30
"AL082016",5,2016-08-29 15:00:00,2016-09-01 12:00:00,34,60,80,60,NA
"AL082016",4,2016-08-29 09:00:00,2016-08-30 06:00:00,34,30,NA,NA,20
"AL082016",4,2016-08-29 09:00:00,2016-08-30 18:00:00,34,30,20,NA,20
"AL082016",4,2016-08-29 09:00:00,2016-08-31 06:00:00,34,40,30,20,30
"AL082016",4,2016-08-29 09:00:00,2016-09-01 06:00:00,34,50,60,40,20
"AL082016",3,2016-08-29 03:00:00,2016-08-30 00:00:00,34,30,NA,NA,20
"AL082016",3,2016-08-29 03:00:00,2016-08-30 12:00:00,34,30,NA,NA,20
"AL082016",3,2016-08-29 03:00:00,2016-08-31 00:00:00,34,40,30,20,30
"AL082016",3,2016-08-29 03:00:00,2016-09-01 00:00:00,34,50,60,40,20
"AL082016",2,2016-08-28 21:00:00,2016-08-29 18:00:00,34,30,NA,NA,20
"AL082016",2,2016-08-28 21:00:00,2016-08-30 06:00:00,34,30,NA,NA,20
"AL082016",2,2016-08-28 21:00:00,2016-08-30 18:00:00,34,30,20,NA,20
"AL082016",2,2016-08-28 21:00:00,2016-08-31 18:00:00,34,50,60,40,20
"AL082016",1,2016-08-28 15:00:00,2016-08-30 00:00:00,34,30,NA,NA,NA
"AL082016",1,2016-08-28 15:00:00,2016-08-30 12:00:00,34,30,NA,NA,20
"AL082016",1,2016-08-28 15:00:00,2016-08-31 12:00:00,34,30,40,NA,NA
"AL072016",45,2016-09-02 21:00:00,2016-09-03 06:00:00,34,100,100,100,NA
"AL072016",44,2016-09-02 15:00:00,2016-09-03 00:00:00,34,80,100,70,30
"AL072016",44,2016-09-02 15:00:00,2016-09-03 12:00:00,34,60,90,60,20
"AL072016",43,2016-09-02 09:00:00,2016-09-02 18:00:00,50,40,50,30,NA
"AL072016",43,2016-09-02 09:00:00,2016-09-02 18:00:00,34,80,100,70,30
"AL072016",43,2016-09-02 09:00:00,2016-09-03 06:00:00,34,60,90,60,20
"AL072016",42,2016-09-02 03:00:00,2016-09-02 12:00:00,50,60,90,60,30
"AL072016",42,2016-09-02 03:00:00,2016-09-02 12:00:00,34,100,130,110,70
"AL072016",42,2016-09-02 03:00:00,2016-09-03 00:00:00,34,60,90,60,30
"AL072016",42,2016-09-02 03:00:00,2016-09-03 12:00:00,34,30,60,30,NA
"AL072016",41,2016-09-01 21:00:00,2016-09-02 06:00:00,50,60,90,60,30
"AL072016",41,2016-09-01 21:00:00,2016-09-02 18:00:00,50,40,50,30,NA
"AL072016",41,2016-09-01 21:00:00,2016-09-02 06:00:00,34,120,140,130,80
"AL072016",41,2016-09-01 21:00:00,2016-09-02 18:00:00,34,100,120,100,50
"AL072016",41,2016-09-01 21:00:00,2016-09-03 06:00:00,34,50,70,40,NA
"AL072016",40,2016-09-01 15:00:00,2016-09-02 00:00:00,64,25,50,30,15
"AL072016",40,2016-09-01 15:00:00,2016-09-02 00:00:00,50,60,90,50,40
"AL072016",40,2016-09-01 15:00:00,2016-09-02 12:00:00,50,40,60,30,20
"AL072016",40,2016-09-01 15:00:00,2016-09-02 00:00:00,34,120,140,120,90
"AL072016",40,2016-09-01 15:00:00,2016-09-02 12:00:00,34,110,130,110,70
"AL072016",40,2016-09-01 15:00:00,2016-09-03 00:00:00,34,80,100,70,40
"AL072016",40,2016-09-01 15:00:00,2016-09-03 12:00:00,34,30,60,20,NA
"AL072016",39,2016-09-01 09:00:00,2016-09-01 18:00:00,64,30,40,40,25
"AL072016",39,2016-09-01 09:00:00,2016-09-01 18:00:00,50,60,80,60,50
"AL072016",39,2016-09-01 09:00:00,2016-09-02 06:00:00,50,50,60,50,40
"AL072016",39,2016-09-01 09:00:00,2016-09-02 18:00:00,50,NA,50,40,NA
"AL072016",39,2016-09-01 09:00:00,2016-09-01 18:00:00,34,130,150,140,90
"AL072016",39,2016-09-01 09:00:00,2016-09-02 06:00:00,34,110,130,120,80
"AL072016",39,2016-09-01 09:00:00,2016-09-02 18:00:00,34,90,110,100,70
"AL072016",39,2016-09-01 09:00:00,2016-09-03 06:00:00,34,90,90,80,50
"AL072016",38,2016-09-01 03:00:00,2016-09-01 12:00:00,64,30,40,40,25
"AL072016",38,2016-09-01 03:00:00,2016-09-02 00:00:00,64,20,35,30,NA
"AL072016",38,2016-09-01 03:00:00,2016-09-01 12:00:00,50,60,90,60,50
"AL072016",38,2016-09-01 03:00:00,2016-09-02 00:00:00,50,60,70,60,50
"AL072016",38,2016-09-01 03:00:00,2016-09-02 12:00:00,50,50,60,50,30
"AL072016",38,2016-09-01 03:00:00,2016-09-01 12:00:00,34,130,150,140,90
"AL072016",38,2016-09-01 03:00:00,2016-09-02 00:00:00,34,120,140,140,90
"AL072016",38,2016-09-01 03:00:00,2016-09-02 12:00:00,34,100,130,120,80
"AL072016",38,2016-09-01 03:00:00,2016-09-03 00:00:00,34,90,90,80,50
"AL072016",37,2016-08-31 21:00:00,2016-09-01 06:00:00,64,40,40,40,30
"AL072016",37,2016-08-31 21:00:00,2016-09-01 18:00:00,64,30,40,40,20
"AL072016",37,2016-08-31 21:00:00,2016-09-02 06:00:00,64,20,30,30,20
"AL072016",37,2016-08-31 21:00:00,2016-09-01 06:00:00,50,70,90,60,50
"AL072016",37,2016-08-31 21:00:00,2016-09-01 18:00:00,50,60,80,60,50
"AL072016",37,2016-08-31 21:00:00,2016-09-02 06:00:00,50,50,70,60,40
"AL072016",37,2016-08-31 21:00:00,2016-09-02 18:00:00,50,40,50,30,20
"AL072016",37,2016-08-31 21:00:00,2016-09-01 06:00:00,34,130,150,130,90
"AL072016",37,2016-08-31 21:00:00,2016-09-01 18:00:00,34,120,150,140,90
"AL072016",37,2016-08-31 21:00:00,2016-09-02 06:00:00,34,120,140,130,80
"AL072016",37,2016-08-31 21:00:00,2016-09-02 18:00:00,34,90,120,110,60
"AL072016",37,2016-08-31 21:00:00,2016-09-03 18:00:00,34,30,40,20,NA
"AL072016",36,2016-08-31 15:00:00,2016-09-01 00:00:00,64,40,40,40,30
"AL072016",36,2016-08-31 15:00:00,2016-09-01 12:00:00,64,35,40,35,25
"AL072016",36,2016-08-31 15:00:00,2016-09-02 00:00:00,64,30,35,35,25
"AL072016",36,2016-08-31 15:00:00,2016-09-01 00:00:00,50,60,80,60,50
"AL072016",36,2016-08-31 15:00:00,2016-09-01 12:00:00,50,60,80,60,50
"AL072016",36,2016-08-31 15:00:00,2016-09-02 00:00:00,50,50,70,70,50
"AL072016",36,2016-08-31 15:00:00,2016-09-02 12:00:00,50,50,70,60,40
"AL072016",36,2016-08-31 15:00:00,2016-09-01 00:00:00,34,120,160,130,90
"AL072016",36,2016-08-31 15:00:00,2016-09-01 12:00:00,34,120,160,140,90
"AL072016",36,2016-08-31 15:00:00,2016-09-02 00:00:00,34,120,150,140,90
"AL072016",36,2016-08-31 15:00:00,2016-09-02 12:00:00,34,100,140,120,80
"AL072016",36,2016-08-31 15:00:00,2016-09-03 12:00:00,34,80,100,100,60
"AL072016",35,2016-08-31 09:00:00,2016-08-31 18:00:00,64,40,40,40,30
"AL072016",35,2016-08-31 09:00:00,2016-09-01 06:00:00,64,40,40,40,30
"AL072016",35,2016-08-31 09:00:00,2016-09-01 18:00:00,64,40,50,40,30
"AL072016",35,2016-08-31 09:00:00,2016-08-31 18:00:00,50,50,80,60,50
"AL072016",35,2016-08-31 09:00:00,2016-09-01 06:00:00,50,50,80,60,50
"AL072016",35,2016-08-31 09:00:00,2016-09-01 18:00:00,50,50,80,70,60
"AL072016",35,2016-08-31 09:00:00,2016-09-02 06:00:00,50,50,80,70,60
"AL072016",35,2016-08-31 09:00:00,2016-08-31 18:00:00,34,100,140,120,80
"AL072016",35,2016-08-31 09:00:00,2016-09-01 06:00:00,34,100,140,120,80
"AL072016",35,2016-08-31 09:00:00,2016-09-01 18:00:00,34,130,160,120,100
"AL072016",35,2016-08-31 09:00:00,2016-09-02 06:00:00,34,130,160,120,100
"AL072016",35,2016-08-31 09:00:00,2016-09-03 06:00:00,34,80,130,100,70
"AL072016",34,2016-08-31 03:00:00,2016-08-31 12:00:00,64,40,40,30,30
"AL072016",34,2016-08-31 03:00:00,2016-09-01 00:00:00,64,40,40,40,30
"AL072016",34,2016-08-31 03:00:00,2016-09-01 12:00:00,64,40,50,40,30
"AL072016",34,2016-08-31 03:00:00,2016-08-31 12:00:00,50,70,80,60,50
"AL072016",34,2016-08-31 03:00:00,2016-09-01 00:00:00,50,70,80,70,60
"AL072016",34,2016-08-31 03:00:00,2016-09-01 12:00:00,50,70,80,70,60
"AL072016",34,2016-08-31 03:00:00,2016-09-02 00:00:00,50,60,70,60,50
"AL072016",34,2016-08-31 03:00:00,2016-09-03 00:00:00,50,30,40,30,NA
"AL072016",34,2016-08-31 03:00:00,2016-08-31 12:00:00,34,130,150,110,100
"AL072016",34,2016-08-31 03:00:00,2016-09-01 00:00:00,34,130,160,120,100
"AL072016",34,2016-08-31 03:00:00,2016-09-01 12:00:00,34,130,170,130,100
"AL072016",34,2016-08-31 03:00:00,2016-09-02 00:00:00,34,120,160,130,100
"AL072016",34,2016-08-31 03:00:00,2016-09-03 00:00:00,34,80,110,100,70
"AL072016",33,2016-08-30 21:00:00,2016-08-31 06:00:00,64,40,35,25,25
"AL072016",33,2016-08-30 21:00:00,2016-08-31 18:00:00,64,40,35,25,25
"AL072016",33,2016-08-30 21:00:00,2016-09-01 06:00:00,64,40,35,30,30
"AL072016",33,2016-08-30 21:00:00,2016-08-31 06:00:00,50,70,70,50,50
"AL072016",33,2016-08-30 21:00:00,2016-08-31 18:00:00,50,70,70,50,50
"AL072016",33,2016-08-30 21:00:00,2016-09-01 06:00:00,50,70,70,50,50
"AL072016",33,2016-08-30 21:00:00,2016-09-01 18:00:00,50,70,70,50,50
"AL072016",33,2016-08-30 21:00:00,2016-09-02 18:00:00,50,50,60,40,40
"AL072016",33,2016-08-30 21:00:00,2016-08-31 06:00:00,34,130,150,100,90
"AL072016",33,2016-08-30 21:00:00,2016-08-31 18:00:00,34,130,150,100,90
"AL072016",33,2016-08-30 21:00:00,2016-09-01 06:00:00,34,140,160,110,100
"AL072016",33,2016-08-30 21:00:00,2016-09-01 18:00:00,34,140,160,110,100
"AL072016",33,2016-08-30 21:00:00,2016-09-02 18:00:00,34,110,140,120,100
"AL072016",32,2016-08-30 15:00:00,2016-08-31 00:00:00,64,35,35,25,25
"AL072016",32,2016-08-30 15:00:00,2016-08-31 12:00:00,64,35,35,25,25
"AL072016",32,2016-08-30 15:00:00,2016-09-01 00:00:00,64,35,35,25,25
"AL072016",32,2016-08-30 15:00:00,2016-08-31 00:00:00,50,70,70,50,50
"AL072016",32,2016-08-30 15:00:00,2016-08-31 12:00:00,50,70,70,50,50
"AL072016",32,2016-08-30 15:00:00,2016-09-01 00:00:00,50,70,70,50,50
"AL072016",32,2016-08-30 15:00:00,2016-09-01 12:00:00,50,70,70,50,50
"AL072016",32,2016-08-30 15:00:00,2016-09-02 12:00:00,50,60,60,40,40
"AL072016",32,2016-08-30 15:00:00,2016-08-31 00:00:00,34,120,130,90,90
"AL072016",32,2016-08-30 15:00:00,2016-08-31 12:00:00,34,130,150,90,90
"AL072016",32,2016-08-30 15:00:00,2016-09-01 00:00:00,34,140,160,110,100
"AL072016",32,2016-08-30 15:00:00,2016-09-01 12:00:00,34,140,160,110,100
"AL072016",32,2016-08-30 15:00:00,2016-09-02 12:00:00,34,120,150,120,100
"AL072016",31,2016-08-30 09:00:00,2016-08-30 18:00:00,64,35,35,25,25
"AL072016",31,2016-08-30 09:00:00,2016-08-31 06:00:00,64,35,35,25,25
"AL072016",31,2016-08-30 09:00:00,2016-08-31 18:00:00,64,30,35,25,25
"AL072016",31,2016-08-30 09:00:00,2016-08-30 18:00:00,50,70,60,40,50
"AL072016",31,2016-08-30 09:00:00,2016-08-31 06:00:00,50,70,60,40,50
"AL072016",31,2016-08-30 09:00:00,2016-08-31 18:00:00,50,70,70,50,50
"AL072016",31,2016-08-30 09:00:00,2016-09-01 06:00:00,50,70,70,50,50
"AL072016",31,2016-08-30 09:00:00,2016-09-02 06:00:00,50,70,70,50,50
"AL072016",31,2016-08-30 09:00:00,2016-08-30 18:00:00,34,130,130,80,90
"AL072016",31,2016-08-30 09:00:00,2016-08-31 06:00:00,34,130,130,80,90
"AL072016",31,2016-08-30 09:00:00,2016-08-31 18:00:00,34,130,150,100,100
"AL072016",31,2016-08-30 09:00:00,2016-09-01 06:00:00,34,140,180,120,100
"AL072016",31,2016-08-30 09:00:00,2016-09-02 06:00:00,34,140,180,120,100
"AL072016",30,2016-08-30 03:00:00,2016-08-30 12:00:00,64,30,30,20,25
"AL072016",30,2016-08-30 03:00:00,2016-08-31 00:00:00,64,30,30,20,25
"AL072016",30,2016-08-30 03:00:00,2016-08-31 12:00:00,64,30,30,20,25
"AL072016",30,2016-08-30 03:00:00,2016-08-30 12:00:00,50,70,60,40,50
"AL072016",30,2016-08-30 03:00:00,2016-08-31 00:00:00,50,70,60,40,50
"AL072016",30,2016-08-30 03:00:00,2016-08-31 12:00:00,50,70,70,50,50
"AL072016",30,2016-08-30 03:00:00,2016-09-01 00:00:00,50,70,70,50,50
"AL072016",30,2016-08-30 03:00:00,2016-09-02 00:00:00,50,70,70,50,50
"AL072016",30,2016-08-30 03:00:00,2016-08-30 12:00:00,34,130,130,80,90
"AL072016",30,2016-08-30 03:00:00,2016-08-31 00:00:00,34,130,130,80,90
"AL072016",30,2016-08-30 03:00:00,2016-08-31 12:00:00,34,130,150,100,100
"AL072016",30,2016-08-30 03:00:00,2016-09-01 00:00:00,34,140,180,120,100
"AL072016",30,2016-08-30 03:00:00,2016-09-02 00:00:00,34,140,180,100,100
"AL072016",29,2016-08-29 21:00:00,2016-08-30 06:00:00,64,30,30,20,25
"AL072016",29,2016-08-29 21:00:00,2016-08-30 18:00:00,64,30,30,20,25
"AL072016",29,2016-08-29 21:00:00,2016-08-31 06:00:00,64,30,30,20,25
"AL072016",29,2016-08-29 21:00:00,2016-08-30 06:00:00,50,70,60,40,50
"AL072016",29,2016-08-29 21:00:00,2016-08-30 18:00:00,50,70,60,40,50
"AL072016",29,2016-08-29 21:00:00,2016-08-31 06:00:00,50,70,70,50,50
"AL072016",29,2016-08-29 21:00:00,2016-08-31 18:00:00,50,70,70,50,50
"AL072016",29,2016-08-29 21:00:00,2016-09-01 18:00:00,50,70,70,50,50
"AL072016",29,2016-08-29 21:00:00,2016-08-30 06:00:00,34,130,130,80,90
"AL072016",29,2016-08-29 21:00:00,2016-08-30 18:00:00,34,130,130,80,90
"AL072016",29,2016-08-29 21:00:00,2016-08-31 06:00:00,34,130,140,90,90
"AL072016",29,2016-08-29 21:00:00,2016-08-31 18:00:00,34,140,180,100,100
"AL072016",29,2016-08-29 21:00:00,2016-09-01 18:00:00,34,140,180,100,100
"AL072016",28,2016-08-29 15:00:00,2016-08-30 00:00:00,64,30,25,20,25
"AL072016",28,2016-08-29 15:00:00,2016-08-30 12:00:00,64,30,25,20,25
"AL072016",28,2016-08-29 15:00:00,2016-08-31 00:00:00,64,30,30,20,25
"AL072016",28,2016-08-29 15:00:00,2016-08-30 00:00:00,50,70,50,40,50
"AL072016",28,2016-08-29 15:00:00,2016-08-30 12:00:00,50,70,50,40,50
"AL072016",28,2016-08-29 15:00:00,2016-08-31 00:00:00,50,70,70,50,50
"AL072016",28,2016-08-29 15:00:00,2016-08-31 12:00:00,50,70,70,50,50
"AL072016",28,2016-08-29 15:00:00,2016-09-01 12:00:00,50,70,70,50,50
"AL072016",28,2016-08-29 15:00:00,2016-08-30 00:00:00,34,130,130,80,90
