"Key","Adv","ObDate","FcstDate","Lat","Lon","Wind","Gust"
"AL122016",1,2016-09-14 15:00:00,2016-09-15 00:00:00,17.5,-26.8,35,45
"AL122016",1,2016-09-14 15:00:00,2016-09-15 12:00:00,17.9,-29.3,35,45
"AL122016",1,2016-09-14 15:00:00,2016-09-16 00:00:00,17.9,-31.7,30,40
"AL122016",1,2016-09-14 15:00:00,2016-09-16 12:00:00,17.8,-34,30,40
"AL122016",1,2016-09-14 15:00:00,2016-09-17 12:00:00,17.5,-38,30,40
"AL122016",1,2016-09-14 15:00:00,2016-09-18 12:00:00,17.5,-41.5,35,45
"AL122016",1,2016-09-14 15:00:00,2016-09-19 12:00:00,18,-45.5,40,50
"AL112016",21,2016-09-19 03:00:00,2016-09-19 12:00:00,33.2,-78.2,25,35
"AL112016",21,2016-09-19 03:00:00,2016-09-20 00:00:00,34.4,-77.9,25,35
"AL112016",21,2016-09-19 03:00:00,2016-09-20 12:00:00,34.9,-77.8,20,30
"AL112016",21,2016-09-19 03:00:00,2016-09-21 00:00:00,35.1,-77.6,20,30
"AL112016",20,2016-09-18 21:00:00,2016-09-19 06:00:00,33,-78,25,35
"AL112016",20,2016-09-18 21:00:00,2016-09-19 18:00:00,34,-77.7,30,40
"AL112016",20,2016-09-18 21:00:00,2016-09-20 06:00:00,34.6,-77.5,30,40
"AL112016",20,2016-09-18 21:00:00,2016-09-20 18:00:00,34.9,-77.5,25,35
"AL112016",20,2016-09-18 21:00:00,2016-09-21 18:00:00,34.2,-78.2,20,30
"AL112016",19,2016-09-18 15:00:00,2016-09-19 00:00:00,32.5,-77.3,25,35
"AL112016",19,2016-09-18 15:00:00,2016-09-19 12:00:00,33.4,-77.2,30,40
"AL112016",19,2016-09-18 15:00:00,2016-09-20 00:00:00,33.8,-77.2,30,40
"AL112016",19,2016-09-18 15:00:00,2016-09-20 12:00:00,34.2,-77.2,30,40
"AL112016",19,2016-09-18 15:00:00,2016-09-21 12:00:00,34.5,-77.1,20,30
"AL112016",18,2016-09-18 09:00:00,2016-09-18 18:00:00,31.8,-77,25,35
"AL112016",18,2016-09-18 09:00:00,2016-09-19 06:00:00,32.4,-77.1,25,35
"AL112016",18,2016-09-18 09:00:00,2016-09-19 18:00:00,33.3,-76.9,30,40
"AL112016",18,2016-09-18 09:00:00,2016-09-20 06:00:00,33.7,-77,30,40
"AL112016",18,2016-09-18 09:00:00,2016-09-21 06:00:00,33.5,-77.5,20,30
"AL112016",17,2016-09-18 03:00:00,2016-09-18 12:00:00,30.9,-76.8,25,35
"AL112016",17,2016-09-18 03:00:00,2016-09-19 00:00:00,31.5,-77,20,30
"AL112016",17,2016-09-18 03:00:00,2016-09-19 12:00:00,32,-77,20,30
"AL112016",17,2016-09-18 03:00:00,2016-09-20 00:00:00,32.5,-77,20,30
"AL112016",16,2016-09-17 21:00:00,2016-09-18 06:00:00,30.9,-76.9,25,35
"AL112016",16,2016-09-17 21:00:00,2016-09-18 18:00:00,31.5,-77.4,25,35
"AL112016",16,2016-09-17 21:00:00,2016-09-19 06:00:00,32.2,-77.6,20,30
"AL112016",16,2016-09-17 21:00:00,2016-09-19 18:00:00,32.7,-77.6,20,30
"AL112016",16,2016-09-17 21:00:00,2016-09-20 18:00:00,33,-78,20,30
"AL112016",15,2016-09-17 15:00:00,2016-09-18 00:00:00,30.4,-76.6,25,35
"AL112016",15,2016-09-17 15:00:00,2016-09-18 12:00:00,31,-77,25,35
"AL112016",15,2016-09-17 15:00:00,2016-09-19 00:00:00,31.5,-77.1,20,30
"AL112016",15,2016-09-17 15:00:00,2016-09-19 12:00:00,32.2,-77.1,20,30
"AL112016",14,2016-09-17 09:00:00,2016-09-17 18:00:00,30.3,-76.7,25,35
"AL112016",14,2016-09-17 09:00:00,2016-09-18 06:00:00,30.6,-77.1,25,35
"AL112016",14,2016-09-17 09:00:00,2016-09-18 18:00:00,31.1,-77.4,25,35
"AL112016",14,2016-09-17 09:00:00,2016-09-19 06:00:00,31.6,-77.3,20,30
"AL112016",13,2016-09-17 03:00:00,2016-09-17 12:00:00,30.2,-76.5,30,40
"AL112016",13,2016-09-17 03:00:00,2016-09-18 00:00:00,30.5,-77,25,35
"AL112016",13,2016-09-17 03:00:00,2016-09-18 12:00:00,31,-77.5,25,35
"AL112016",13,2016-09-17 03:00:00,2016-09-19 00:00:00,31.5,-77.5,25,35
"AL112016",13,2016-09-17 03:00:00,2016-09-20 00:00:00,32.5,-76.5,25,35
"AL112016",12,2016-09-16 21:00:00,2016-09-17 06:00:00,30.7,-75.8,30,40
"AL112016",12,2016-09-16 21:00:00,2016-09-17 18:00:00,30.8,-76.1,30,40
"AL112016",12,2016-09-16 21:00:00,2016-09-18 06:00:00,31.1,-76.6,30,40
"AL112016",12,2016-09-16 21:00:00,2016-09-18 18:00:00,31.5,-77,30,40
"AL112016",12,2016-09-16 21:00:00,2016-09-19 18:00:00,33,-76.5,25,35
"AL112016",12,2016-09-16 21:00:00,2016-09-20 18:00:00,33.5,-75.5,25,35
"AL112016",11,2016-09-16 15:00:00,2016-09-17 00:00:00,30.9,-75.4,35,45
"AL112016",11,2016-09-16 15:00:00,2016-09-17 12:00:00,30.8,-75.5,30,40
"AL112016",11,2016-09-16 15:00:00,2016-09-18 00:00:00,30.9,-75.9,30,40
"AL112016",11,2016-09-16 15:00:00,2016-09-18 12:00:00,31.2,-76.1,30,40
"AL112016",11,2016-09-16 15:00:00,2016-09-19 12:00:00,32.5,-76,25,35
"AL112016",11,2016-09-16 15:00:00,2016-09-20 12:00:00,33,-74,25,35
"AL112016",10,2016-09-16 09:00:00,2016-09-16 18:00:00,30.8,-76.3,35,45
"AL112016",10,2016-09-16 09:00:00,2016-09-17 06:00:00,30.9,-76.3,30,40
"AL112016",10,2016-09-16 09:00:00,2016-09-17 18:00:00,31,-76.3,30,40
"AL112016",10,2016-09-16 09:00:00,2016-09-18 06:00:00,31.2,-76.8,30,40
"AL112016",10,2016-09-16 09:00:00,2016-09-19 06:00:00,32,-76.8,25,35
"AL112016",10,2016-09-16 09:00:00,2016-09-20 06:00:00,32.5,-75.5,25,35
"AL112016",9,2016-09-16 03:00:00,2016-09-16 12:00:00,31.2,-76.7,35,45
"AL112016",9,2016-09-16 03:00:00,2016-09-17 00:00:00,31,-76.5,30,40
"AL112016",9,2016-09-16 03:00:00,2016-09-17 12:00:00,31.5,-76.5,30,40
"AL112016",9,2016-09-16 03:00:00,2016-09-18 00:00:00,31.5,-76.5,30,40
"AL112016",9,2016-09-16 03:00:00,2016-09-19 00:00:00,31.5,-76.5,25,35
"AL112016",9,2016-09-16 03:00:00,2016-09-20 00:00:00,32.5,-75.5,25,35
"AL112016",8,2016-09-15 21:00:00,2016-09-16 06:00:00,32,-76.6,35,45
"AL112016",8,2016-09-15 21:00:00,2016-09-16 18:00:00,31.8,-76.4,30,40
"AL112016",8,2016-09-15 21:00:00,2016-09-17 06:00:00,31.5,-76.4,30,40
"AL112016",8,2016-09-15 21:00:00,2016-09-17 18:00:00,31.5,-76.7,30,40
"AL112016",8,2016-09-15 21:00:00,2016-09-18 18:00:00,32,-77,25,35
"AL112016",8,2016-09-15 21:00:00,2016-09-19 18:00:00,32.5,-76.5,25,35
"AL112016",7,2016-09-15 15:00:00,2016-09-16 00:00:00,31.8,-78,30,40
"AL112016",7,2016-09-15 15:00:00,2016-09-16 12:00:00,31.7,-77.7,30,40
"AL112016",7,2016-09-15 15:00:00,2016-09-17 00:00:00,31.6,-77.5,30,40
"AL112016",7,2016-09-15 15:00:00,2016-09-17 12:00:00,31.4,-77.5,30,40
"AL112016",7,2016-09-15 15:00:00,2016-09-18 12:00:00,31.5,-77.5,25,35
"AL112016",7,2016-09-15 15:00:00,2016-09-19 12:00:00,32,-77.5,25,35
"AL112016",6,2016-09-15 09:00:00,2016-09-15 18:00:00,32,-79.3,30,40
"AL112016",6,2016-09-15 09:00:00,2016-09-16 06:00:00,32,-78.9,30,40
"AL112016",6,2016-09-15 09:00:00,2016-09-16 18:00:00,32,-78.9,30,40
"AL112016",6,2016-09-15 09:00:00,2016-09-17 06:00:00,31.9,-79,30,40
"AL112016",6,2016-09-15 09:00:00,2016-09-18 06:00:00,31.9,-79.3,25,35
"AL112016",6,2016-09-15 09:00:00,2016-09-19 06:00:00,32,-79.3,25,35
"AL112016",5,2016-09-15 03:00:00,2016-09-15 12:00:00,32.2,-79.2,35,45
"AL112016",5,2016-09-15 03:00:00,2016-09-16 00:00:00,32.2,-78.8,40,50
"AL112016",5,2016-09-15 03:00:00,2016-09-16 12:00:00,32.1,-78.6,35,45
"AL112016",5,2016-09-15 03:00:00,2016-09-17 00:00:00,32,-78.5,35,45
"AL112016",5,2016-09-15 03:00:00,2016-09-18 00:00:00,32,-79,30,40
"AL112016",5,2016-09-15 03:00:00,2016-09-19 00:00:00,32,-79,30,40
"AL112016",5,2016-09-15 03:00:00,2016-09-20 00:00:00,32,-79,25,35
"AL112016",4,2016-09-14 21:00:00,2016-09-15 06:00:00,32.3,-80.1,35,45
"AL112016",4,2016-09-14 21:00:00,2016-09-15 18:00:00,32.4,-79.4,40,50
"AL112016",4,2016-09-14 21:00:00,2016-09-16 06:00:00,32.3,-79,40,50
"AL112016",4,2016-09-14 21:00:00,2016-09-16 18:00:00,32.2,-79,40,50
"AL112016",4,2016-09-14 21:00:00,2016-09-17 18:00:00,32,-80,35,45
"AL112016",4,2016-09-14 21:00:00,2016-09-18 18:00:00,32.2,-80.5,30,40
"AL112016",4,2016-09-14 21:00:00,2016-09-19 18:00:00,32.5,-81,25,35
"AL112016",3,2016-09-14 15:00:00,2016-09-15 00:00:00,32,-81,35,45
"AL112016",3,2016-09-14 15:00:00,2016-09-15 12:00:00,32.2,-80.8,30,40
"AL112016",3,2016-09-14 15:00:00,2016-09-16 00:00:00,32.3,-80.7,25,35
"AL112016",3,2016-09-14 15:00:00,2016-09-16 12:00:00,32.3,-80.6,20,30
"AL112016",2,2016-09-14 09:00:00,2016-09-14 18:00:00,31.6,-81.8,30,40
"AL112016",2,2016-09-14 09:00:00,2016-09-15 06:00:00,31.9,-81.8,25,35
"AL112016",2,2016-09-14 09:00:00,2016-09-15 18:00:00,32.1,-81.8,20,30
"AL112016",2,2016-09-14 09:00:00,2016-09-16 06:00:00,32.2,-81.8,20,30
"AL112016",1,2016-09-14 03:00:00,2016-09-14 12:00:00,31.2,-81.9,35,45
"AL112016",1,2016-09-14 03:00:00,2016-09-15 00:00:00,31.8,-82.2,30,40
"AL112016",1,2016-09-14 03:00:00,2016-09-15 12:00:00,32.1,-82.3,25,35
"AL112016",1,2016-09-14 03:00:00,2016-09-16 00:00:00,32.3,-82.3,20,30
"AL102016",17,2016-09-16 15:00:00,2016-09-17 00:00:00,54,-30,50,60
"AL102016",17,2016-09-16 15:00:00,2016-09-17 12:00:00,59.5,-22.5,45,55
"AL102016",17,2016-09-16 15:00:00,2016-09-18 00:00:00,64.5,-14,45,55
"AL102016",16,2016-09-16 09:00:00,2016-09-16 18:00:00,50.1,-34.4,50,60
"AL102016",16,2016-09-16 09:00:00,2016-09-17 06:00:00,57.2,-25.4,50,60
"AL102016",16,2016-09-16 09:00:00,2016-09-17 18:00:00,61.8,-18.7,50,60
"AL102016",15,2016-09-16 03:00:00,2016-09-16 12:00:00,46.9,-39.5,55,65
"AL102016",15,2016-09-16 03:00:00,2016-09-17 00:00:00,53.3,-31.4,60,75
"AL102016",15,2016-09-16 03:00:00,2016-09-17 12:00:00,58.9,-23.4,55,65
"AL102016",15,2016-09-16 03:00:00,2016-09-18 00:00:00,63.3,-15.6,50,60
"AL102016",14,2016-09-15 21:00:00,2016-09-16 06:00:00,43.2,-42.7,55,65
"AL102016",14,2016-09-15 21:00:00,2016-09-16 18:00:00,49.5,-34.5,60,75
"AL102016",14,2016-09-15 21:00:00,2016-09-17 06:00:00,55.5,-26.5,60,75
"AL102016",14,2016-09-15 21:00:00,2016-09-17 18:00:00,61,-18.5,60,75
"AL102016",13,2016-09-15 15:00:00,2016-09-16 00:00:00,40.3,-46.8,55,65
"AL102016",13,2016-09-15 15:00:00,2016-09-16 12:00:00,45.6,-39.6,60,75
"AL102016",13,2016-09-15 15:00:00,2016-09-17 00:00:00,51.5,-32,60,75
"AL102016",12,2016-09-15 09:00:00,2016-09-15 18:00:00,38.3,-49.8,50,60
"AL102016",12,2016-09-15 09:00:00,2016-09-16 06:00:00,43,-43.7,55,65
"AL102016",12,2016-09-15 09:00:00,2016-09-16 18:00:00,49.1,-35.5,60,75
"AL102016",11,2016-09-15 03:00:00,2016-09-15 12:00:00,36.3,-51.6,50,60
"AL102016",11,2016-09-15 03:00:00,2016-09-16 00:00:00,40.3,-47,50,60
"AL102016",11,2016-09-15 03:00:00,2016-09-16 12:00:00,45.8,-39.7,55,65
"AL102016",11,2016-09-15 03:00:00,2016-09-17 00:00:00,51.7,-32,60,75
"AL102016",10,2016-09-14 21:00:00,2016-09-15 06:00:00,34.8,-53,50,60
"AL102016",10,2016-09-14 21:00:00,2016-09-15 18:00:00,38,-50,50,60
"AL102016",10,2016-09-14 21:00:00,2016-09-16 06:00:00,42.7,-44,55,65
"AL102016",10,2016-09-14 21:00:00,2016-09-16 18:00:00,49,-35,60,75
"AL102016",9,2016-09-14 15:00:00,2016-09-15 00:00:00,33.7,-52.8,50,60
"AL102016",9,2016-09-14 15:00:00,2016-09-15 12:00:00,36.7,-51.1,50,60
"AL102016",9,2016-09-14 15:00:00,2016-09-16 00:00:00,40.2,-46.9,55,65
"AL102016",9,2016-09-14 15:00:00,2016-09-16 12:00:00,45.4,-39.8,55,65
"AL102016",8,2016-09-14 09:00:00,2016-09-14 18:00:00,31.3,-53.2,50,60
"AL102016",8,2016-09-14 09:00:00,2016-09-15 06:00:00,34,-52.3,50,60
"AL102016",8,2016-09-14 09:00:00,2016-09-15 18:00:00,37.2,-49.2,55,65
"AL102016",8,2016-09-14 09:00:00,2016-09-16 06:00:00,41.6,-43.6,55,65
"AL102016",8,2016-09-14 09:00:00,2016-09-17 06:00:00,53.4,-28,55,65
"AL102016",7,2016-09-14 03:00:00,2016-09-14 12:00:00,29.8,-53.2,45,55
"AL102016",7,2016-09-14 03:00:00,2016-09-15 00:00:00,32.3,-53.1,50,60
"AL102016",7,2016-09-14 03:00:00,2016-09-15 12:00:00,35.2,-51.3,55,65
"AL102016",7,2016-09-14 03:00:00,2016-09-16 00:00:00,39.4,-47,55,65
"AL102016",7,2016-09-14 03:00:00,2016-09-17 00:00:00,49.7,-33.7,55,65
"AL102016",6,2016-09-13 21:00:00,2016-09-14 06:00:00,29.1,-53.3,40,50
"AL102016",6,2016-09-13 21:00:00,2016-09-14 18:00:00,31.8,-53.6,40,50
"AL102016",6,2016-09-13 21:00:00,2016-09-15 06:00:00,34.5,-53,45,55
"AL102016",6,2016-09-13 21:00:00,2016-09-15 18:00:00,37.5,-50.5,50,60
"AL102016",6,2016-09-13 21:00:00,2016-09-16 18:00:00,48.5,-37,50,60
"AL102016",6,2016-09-13 21:00:00,2016-09-17 18:00:00,58,-22,50,60
"AL102016",6,2016-09-13 21:00:00,2016-09-18 18:00:00,64.5,-8,45,55
"AL102016",5,2016-09-13 15:00:00,2016-09-14 00:00:00,27.3,-53,40,50
"AL102016",5,2016-09-13 15:00:00,2016-09-14 12:00:00,29.9,-53.7,40,50
"AL102016",5,2016-09-13 15:00:00,2016-09-15 00:00:00,32.6,-53.8,45,55
"AL102016",5,2016-09-13 15:00:00,2016-09-15 12:00:00,35.5,-52.5,50,60
"AL102016",5,2016-09-13 15:00:00,2016-09-16 12:00:00,44,-42.4,50,60
"AL102016",5,2016-09-13 15:00:00,2016-09-17 12:00:00,54,-28,50,60
"AL102016",5,2016-09-13 15:00:00,2016-09-18 12:00:00,62,-13,45,55
"AL102016",4,2016-09-13 09:00:00,2016-09-13 18:00:00,25.4,-52.5,40,50
"AL102016",4,2016-09-13 09:00:00,2016-09-14 06:00:00,27.8,-53.4,40,50
"AL102016",4,2016-09-13 09:00:00,2016-09-14 18:00:00,30.4,-53.8,45,55
"AL102016",4,2016-09-13 09:00:00,2016-09-15 06:00:00,33.2,-53.1,50,60
"AL102016",4,2016-09-13 09:00:00,2016-09-16 06:00:00,40.7,-46.1,50,60
"AL102016",4,2016-09-13 09:00:00,2016-09-17 06:00:00,50.7,-32,50,60
"AL102016",4,2016-09-13 09:00:00,2016-09-18 06:00:00,58.5,-18.5,45,55
"AL102016",3,2016-09-13 03:00:00,2016-09-13 12:00:00,24.9,-52.4,40,50
"AL102016",3,2016-09-13 03:00:00,2016-09-14 00:00:00,26.9,-53.4,40,50
"AL102016",3,2016-09-13 03:00:00,2016-09-14 12:00:00,29.4,-54.1,45,55
"AL102016",3,2016-09-13 03:00:00,2016-09-15 00:00:00,31.8,-54,50,60
"AL102016",3,2016-09-13 03:00:00,2016-09-16 00:00:00,38,-49.7,50,60
"AL102016",3,2016-09-13 03:00:00,2016-09-17 00:00:00,48,-38,50,60
"AL102016",3,2016-09-13 03:00:00,2016-09-18 00:00:00,56.5,-25.2,50,60
"AL102016",2,2016-09-12 21:00:00,2016-09-13 06:00:00,24.3,-51.7,35,45
"AL102016",2,2016-09-12 21:00:00,2016-09-13 18:00:00,26.2,-52.9,35,45
"AL102016",2,2016-09-12 21:00:00,2016-09-14 06:00:00,28.5,-54,40,50
"AL102016",2,2016-09-12 21:00:00,2016-09-14 18:00:00,30.7,-54.5,45,55
"AL102016",2,2016-09-12 21:00:00,2016-09-15 18:00:00,35.7,-52.4,50,60
"AL102016",2,2016-09-12 21:00:00,2016-09-16 18:00:00,45,-42,50,60
"AL102016",2,2016-09-12 21:00:00,2016-09-17 18:00:00,54.5,-29,50,60
"AL102016",1,2016-09-12 15:00:00,2016-09-13 00:00:00,23.4,-51.2,35,45
"AL102016",1,2016-09-12 15:00:00,2016-09-13 12:00:00,25.4,-52.4,35,45
"AL102016",1,2016-09-12 15:00:00,2016-09-14 00:00:00,27.3,-53.6,40,50
"AL102016",1,2016-09-12 15:00:00,2016-09-14 12:00:00,29.7,-54.8,45,55
"AL102016",1,2016-09-12 15:00:00,2016-09-15 12:00:00,34.5,-53.8,50,60
"AL102016",1,2016-09-12 15:00:00,2016-09-16 12:00:00,42.5,-45.5,50,60
"AL102016",1,2016-09-12 15:00:00,2016-09-17 12:00:00,53,-32,50,60
"AL092016",38,2016-09-06 18:00:00,2016-09-07 00:00:00,39.3,-72.5,45,55
"AL092016",38,2016-09-06 18:00:00,2016-09-07 12:00:00,39.4,-72.7,40,50
"AL092016",38,2016-09-06 18:00:00,2016-09-08 00:00:00,39.9,-72.4,35,45
"AL092016",38,2016-09-06 18:00:00,2016-09-08 12:00:00,40.5,-71.5,30,40
"AL092016",37,2016-09-06 15:00:00,2016-09-07 00:00:00,39.3,-72.5,45,55
"AL092016",37,2016-09-06 15:00:00,2016-09-07 12:00:00,39.4,-72.7,40,50
"AL092016",37,2016-09-06 15:00:00,2016-09-08 00:00:00,39.9,-72.4,35,45
"AL092016",37,2016-09-06 15:00:00,2016-09-08 12:00:00,40.5,-71.5,30,40
"AL092016",36,2016-09-06 09:00:00,2016-09-06 18:00:00,39.5,-72.2,50,60
"AL092016",36,2016-09-06 09:00:00,2016-09-07 06:00:00,39.6,-72.6,45,55
"AL092016",36,2016-09-06 09:00:00,2016-09-07 18:00:00,39.8,-72.6,40,50
"AL092016",36,2016-09-06 09:00:00,2016-09-08 06:00:00,40.3,-72,35,45
"AL092016",35,2016-09-06 03:00:00,2016-09-06 12:00:00,39.7,-71.5,50,60
"AL092016",35,2016-09-06 03:00:00,2016-09-07 00:00:00,39.7,-71.9,45,55
"AL092016",35,2016-09-06 03:00:00,2016-09-07 12:00:00,39.8,-72,40,50
"AL092016",35,2016-09-06 03:00:00,2016-09-08 00:00:00,40.4,-71.4,35,45
"AL092016",34,2016-09-05 21:00:00,2016-09-06 06:00:00,39.7,-70.6,55,65
"AL092016",34,2016-09-05 21:00:00,2016-09-06 18:00:00,39.9,-71.3,50,60
"AL092016",34,2016-09-05 21:00:00,2016-09-07 06:00:00,40,-71.5,45,55
"AL092016",34,2016-09-05 21:00:00,2016-09-07 18:00:00,40.3,-71.3,35,45
"AL092016",34,2016-09-05 21:00:00,2016-09-08 18:00:00,42,-69,25,35
"AL092016",33,2016-09-05 15:00:00,2016-09-06 00:00:00,39.2,-69.5,60,75
"AL092016",33,2016-09-05 15:00:00,2016-09-06 12:00:00,39.7,-70.5,55,65
"AL092016",33,2016-09-05 15:00:00,2016-09-07 00:00:00,40,-70.7,45,55
"AL092016",33,2016-09-05 15:00:00,2016-09-07 12:00:00,40.5,-70.5,40,50
"AL092016",33,2016-09-05 15:00:00,2016-09-08 12:00:00,41,-69,35,45
"AL092016",33,2016-09-05 15:00:00,2016-09-09 12:00:00,44.5,-62,30,40
"AL092016",32,2016-09-05 09:00:00,2016-09-05 18:00:00,38,-69.1,60,75
"AL092016",32,2016-09-05 09:00:00,2016-09-06 06:00:00,38.6,-70.2,55,65
"AL092016",32,2016-09-05 09:00:00,2016-09-06 18:00:00,39,-70.4,45,55
"AL092016",32,2016-09-05 09:00:00,2016-09-07 06:00:00,39.7,-70.1,40,50
"AL092016",32,2016-09-05 09:00:00,2016-09-08 06:00:00,40.7,-67.7,35,45
"AL092016",32,2016-09-05 09:00:00,2016-09-09 06:00:00,43,-62.7,30,40
"AL092016",31,2016-09-05 03:00:00,2016-09-05 12:00:00,37.9,-68.8,60,75
"AL092016",31,2016-09-05 03:00:00,2016-09-06 00:00:00,38.7,-69.7,55,65
"AL092016",31,2016-09-05 03:00:00,2016-09-06 12:00:00,39.2,-70,45,55
"AL092016",31,2016-09-05 03:00:00,2016-09-07 00:00:00,39.8,-69.2,40,50
"AL092016",31,2016-09-05 03:00:00,2016-09-08 00:00:00,40.6,-67.2,35,45
"AL092016",31,2016-09-05 03:00:00,2016-09-09 00:00:00,42.5,-63,30,40
"AL092016",30,2016-09-04 21:00:00,2016-09-05 06:00:00,37.9,-69.2,60,75
"AL092016",30,2016-09-04 21:00:00,2016-09-05 18:00:00,38.5,-70,60,75
"AL092016",30,2016-09-04 21:00:00,2016-09-06 06:00:00,39.1,-70.5,55,65
"AL092016",30,2016-09-04 21:00:00,2016-09-06 18:00:00,39.6,-70.5,45,55
"AL092016",30,2016-09-04 21:00:00,2016-09-07 18:00:00,40.2,-69.2,45,55
"AL092016",30,2016-09-04 21:00:00,2016-09-08 18:00:00,41.5,-65.5,40,50
"AL092016",30,2016-09-04 21:00:00,2016-09-09 18:00:00,43.5,-61,35,45
"AL092016",29,2016-09-04 15:00:00,2016-09-05 00:00:00,37.6,-69.4,60,75
"AL092016",29,2016-09-04 15:00:00,2016-09-05 12:00:00,38.3,-69.8,60,75
"AL092016",29,2016-09-04 15:00:00,2016-09-06 00:00:00,38.7,-70,65,80
"AL092016",29,2016-09-04 15:00:00,2016-09-06 12:00:00,39,-70,65,80
"AL092016",29,2016-09-04 15:00:00,2016-09-07 12:00:00,40,-68,60,75
"AL092016",29,2016-09-04 15:00:00,2016-09-08 12:00:00,41,-66,55,65
"AL092016",29,2016-09-04 15:00:00,2016-09-09 12:00:00,42,-60.5,50,60
"AL092016",28,2016-09-04 09:00:00,2016-09-04 18:00:00,37.2,-70.3,55,65
"AL092016",28,2016-09-04 09:00:00,2016-09-05 06:00:00,37.7,-70.6,60,75
"AL092016",28,2016-09-04 09:00:00,2016-09-05 18:00:00,38,-71,65,80
"AL092016",28,2016-09-04 09:00:00,2016-09-06 06:00:00,38.5,-70.8,65,80
"AL092016",28,2016-09-04 09:00:00,2016-09-07 06:00:00,39.2,-70,60,75
"AL092016",28,2016-09-04 09:00:00,2016-09-08 06:00:00,40.3,-68,55,65
"AL092016",28,2016-09-04 09:00:00,2016-09-09 06:00:00,41.5,-63.5,50,60
"AL092016",27,2016-09-04 03:00:00,2016-09-04 12:00:00,37.1,-71.2,60,75
"AL092016",27,2016-09-04 03:00:00,2016-09-05 00:00:00,37.6,-71.2,65,80
"AL092016",27,2016-09-04 03:00:00,2016-09-05 12:00:00,37.9,-71.5,65,80
"AL092016",27,2016-09-04 03:00:00,2016-09-06 00:00:00,38.3,-71.8,65,80
"AL092016",27,2016-09-04 03:00:00,2016-09-07 00:00:00,39,-71.5,60,75
"AL092016",27,2016-09-04 03:00:00,2016-09-08 00:00:00,40,-70,55,65
"AL092016",27,2016-09-04 03:00:00,2016-09-09 00:00:00,41,-66.5,50,60
"AL092016",26,2016-09-03 21:00:00,2016-09-04 06:00:00,36.8,-72,60,75
"AL092016",26,2016-09-03 21:00:00,2016-09-04 18:00:00,37.2,-71.3,65,80
"AL092016",26,2016-09-03 21:00:00,2016-09-05 06:00:00,37.7,-71.6,65,80
"AL092016",26,2016-09-03 21:00:00,2016-09-05 18:00:00,38,-72,65,80
"AL092016",26,2016-09-03 21:00:00,2016-09-06 18:00:00,38.8,-71.9,60,75
"AL092016",26,2016-09-03 21:00:00,2016-09-07 18:00:00,40,-71,55,65
"AL092016",26,2016-09-03 21:00:00,2016-09-08 18:00:00,41,-68.5,50,60
"AL092016",25,2016-09-03 15:00:00,2016-09-04 00:00:00,37.1,-73,60,75
"AL092016",25,2016-09-03 15:00:00,2016-09-04 12:00:00,37.9,-71.6,60,75
"AL092016",25,2016-09-03 15:00:00,2016-09-05 00:00:00,38.4,-71.6,65,80
"AL092016",25,2016-09-03 15:00:00,2016-09-05 12:00:00,38.7,-71.9,65,80
"AL092016",25,2016-09-03 15:00:00,2016-09-06 12:00:00,39.5,-71.5,65,80
"AL092016",25,2016-09-03 15:00:00,2016-09-07 12:00:00,40.4,-70.2,60,75
"AL092016",25,2016-09-03 15:00:00,2016-09-08 12:00:00,41,-67.5,50,60
"AL092016",24,2016-09-03 09:00:00,2016-09-03 18:00:00,36.5,-74.2,50,60
"AL092016",24,2016-09-03 09:00:00,2016-09-04 06:00:00,37.3,-72.8,50,60
"AL092016",24,2016-09-03 09:00:00,2016-09-04 18:00:00,38,-72.5,55,65
"AL092016",24,2016-09-03 09:00:00,2016-09-05 06:00:00,38.5,-72.3,60,75
"AL092016",24,2016-09-03 09:00:00,2016-09-06 06:00:00,39,-72,65,80
"AL092016",24,2016-09-03 09:00:00,2016-09-07 06:00:00,39.5,-71.5,55,65
"AL092016",24,2016-09-03 09:00:00,2016-09-08 06:00:00,40.5,-70,45,55
"AL092016",23,2016-09-03 03:00:00,2016-09-03 12:00:00,35.5,-76,45,55
"AL092016",23,2016-09-03 03:00:00,2016-09-04 00:00:00,36.8,-73.7,50,60
"AL092016",23,2016-09-03 03:00:00,2016-09-04 12:00:00,37.8,-72.6,55,65
"AL092016",23,2016-09-03 03:00:00,2016-09-05 00:00:00,38.4,-72.8,60,75
"AL092016",23,2016-09-03 03:00:00,2016-09-06 00:00:00,38.5,-73,65,80
"AL092016",23,2016-09-03 03:00:00,2016-09-07 00:00:00,39.5,-71.5,60,75
"AL092016",23,2016-09-03 03:00:00,2016-09-08 00:00:00,40.5,-70,50,60
"AL092016",22,2016-09-02 21:00:00,2016-09-03 06:00:00,34.5,-77.9,45,55
"AL092016",22,2016-09-02 21:00:00,2016-09-03 18:00:00,36.1,-75,50,60
"AL092016",22,2016-09-02 21:00:00,2016-09-04 06:00:00,37.1,-73.1,55,65
"AL092016",22,2016-09-02 21:00:00,2016-09-04 18:00:00,37.8,-72.5,60,75
"AL092016",22,2016-09-02 21:00:00,2016-09-05 18:00:00,38.4,-72.8,65,80
"AL092016",22,2016-09-02 21:00:00,2016-09-06 18:00:00,39.7,-71,60,75
"AL092016",22,2016-09-02 21:00:00,2016-09-07 18:00:00,40.5,-69.5,50,60
